Record Date,Annualized Effective Rate,Daily Factor,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2014-04-29,0.01,0.000000274,1,2014,3,2014,2,04,29
2014-04-28,0.01,0.000000274,1,2014,3,2014,2,04,28
2014-04-25,0.01,0.000000274,1,2014,3,2014,2,04,25
2014-04-24,0.01,0.000000274,1,2014,3,2014,2,04,24
2014-04-23,0.01,0.000000274,1,2014,3,2014,2,04,23
2014-04-22,0.01,0.000000274,1,2014,3,2014,2,04,22
2014-04-21,0.02,0.000000548,1,2014,3,2014,2,04,21
2014-04-18,0.02,0.000000548,1,2014,3,2014,2,04,18
2014-04-17,0.02,0.000000548,1,2014,3,2014,2,04,17
2014-04-16,0.02,0.000000548,1,2014,3,2014,2,04,16
2014-04-15,0.02,0.000000548,1,2014,3,2014,2,04,15
2014-04-14,0.01,0.000000274,1,2014,3,2014,2,04,14
2014-04-11,0.01,0.000000274,1,2014,3,2014,2,04,11
2014-04-10,0.01,0.000000274,1,2014,3,2014,2,04,10
2014-04-09,0.01,0.000000274,1,2014,3,2014,2,04,09
2014-04-08,0.01,0.000000274,1,2014,3,2014,2,04,08
2014-04-07,0.02,0.000000548,1,2014,3,2014,2,04,07
2014-04-04,0.02,0.000000548,1,2014,3,2014,2,04,04
2014-04-03,0.02,0.000000548,1,2014,3,2014,2,04,03
2014-04-02,0.02,0.000000548,1,2014,3,2014,2,04,02
2014-04-01,0.02,0.000000548,1,2014,3,2014,2,04,01
2014-03-31,0.03,0.000000822,1,2014,2,2014,1,03,31
2014-03-28,0.03,0.000000822,1,2014,2,2014,1,03,28
2014-03-27,0.03,0.000000822,1,2014,2,2014,1,03,27
2014-03-26,0.03,0.000000822,1,2014,2,2014,1,03,26
2014-03-25,0.03,0.000000822,1,2014,2,2014,1,03,25
2014-03-24,0.03,0.000000822,1,2014,2,2014,1,03,24
2014-03-21,0.03,0.000000822,1,2014,2,2014,1,03,21
2014-03-20,0.03,0.000000822,1,2014,2,2014,1,03,20
2014-03-19,0.03,0.000000822,1,2014,2,2014,1,03,19
2014-03-18,0.03,0.000000822,1,2014,2,2014,1,03,18
2014-03-17,0.03,0.000000822,1,2014,2,2014,1,03,17
2014-03-14,0.03,0.000000822,1,2014,2,2014,1,03,14
2014-03-13,0.03,0.000000822,1,2014,2,2014,1,03,13
2014-03-12,0.03,0.000000822,1,2014,2,2014,1,03,12
2014-03-11,0.03,0.000000822,1,2014,2,2014,1,03,11
2014-03-10,0.03,0.000000822,1,2014,2,2014,1,03,10
2014-03-07,0.03,0.000000822,1,2014,2,2014,1,03,07
2014-03-06,0.03,0.000000822,1,2014,2,2014,1,03,06
2014-03-05,0.03,0.000000822,1,2014,2,2014,1,03,05
2014-03-04,0.03,0.000000822,1,2014,2,2014,1,03,04
2014-03-03,0.02,0.000000548,1,2014,2,2014,1,03,03
2014-02-28,0.02,0.000000548,1,2014,2,2014,1,02,28
2014-02-27,0.02,0.000000548,1,2014,2,2014,1,02,27
2014-02-26,0.02,0.000000548,1,2014,2,2014,1,02,26
2014-02-25,0.02,0.000000548,1,2014,2,2014,1,02,25
2014-02-24,0.03,0.000000822,1,2014,2,2014,1,02,24
2014-02-21,0.03,0.000000822,1,2014,2,2014,1,02,21
2014-02-20,0.03,0.000000822,1,2014,2,2014,1,02,20
2014-02-19,0.03,0.000000822,1,2014,2,2014,1,02,19
2014-02-18,0.06,0.000001643,1,2014,2,2014,1,02,18
2014-02-14,0.06,0.000001643,1,2014,2,2014,1,02,14
2014-02-13,0.06,0.000001643,1,2014,2,2014,1,02,13
2014-02-12,0.06,0.000001643,1,2014,2,2014,1,02,12
2014-02-11,0.06,0.000001643,1,2014,2,2014,1,02,11
2014-02-10,0.02,0.000000548,1,2014,2,2014,1,02,10
2014-02-07,0.02,0.000000548,1,2014,2,2014,1,02,07
2014-02-06,0.02,0.000000548,1,2014,2,2014,1,02,06
2014-02-05,0.02,0.000000548,1,2014,2,2014,1,02,05
2014-02-04,0.02,0.000000548,1,2014,2,2014,1,02,04
2014-02-03,0.03,0.000000822,1,2014,2,2014,1,02,03
2014-01-31,0.03,0.000000822,1,2014,2,2014,1,01,31
2014-01-30,0.03,0.000000822,1,2014,2,2014,1,01,30
2014-01-29,0.03,0.000000822,1,2014,2,2014,1,01,29
2014-01-28,0.03,0.000000822,1,2014,2,2014,1,01,28
2014-01-27,0.02,0.000000548,1,2014,2,2014,1,01,27
2014-01-24,0.02,0.000000548,1,2014,2,2014,1,01,24
2014-01-23,0.02,0.000000548,1,2014,2,2014,1,01,23
2014-01-22,0.02,0.000000548,1,2014,2,2014,1,01,22
2014-01-21,0.02,0.000000548,1,2014,2,2014,1,01,21
2014-01-17,0.02,0.000000548,1,2014,2,2014,1,01,17
2014-01-16,0.02,0.000000548,1,2014,2,2014,1,01,16
2014-01-15,0.02,0.000000548,1,2014,2,2014,1,01,15
2014-01-14,0.02,0.000000548,1,2014,2,2014,1,01,14
2014-01-13,0.03,0.000000822,1,2014,2,2014,1,01,13
2014-01-10,0.03,0.000000822,1,2014,2,2014,1,01,10
2014-01-09,0.03,0.000000822,1,2014,2,2014,1,01,09
2014-01-08,0.03,0.000000822,1,2014,2,2014,1,01,08
2014-01-07,0.03,0.000000822,1,2014,2,2014,1,01,07
2014-01-06,0.04,0.000001096,1,2014,2,2014,1,01,06
2014-01-03,0.04,0.000001096,1,2014,2,2014,1,01,03
2014-01-02,0.04,0.000001096,1,2014,2,2014,1,01,02
2013-12-31,0.04,0.000001096,1,2014,1,2013,4,12,31
2013-12-30,0.04,0.000001096,1,2014,1,2013,4,12,30
2013-12-27,0.04,0.000001096,1,2014,1,2013,4,12,27
2013-12-26,0.04,0.000001096,1,2014,1,2013,4,12,26
2013-12-24,0.04,0.000001096,1,2014,1,2013,4,12,24
2013-12-23,0.04,0.000001096,1,2014,1,2013,4,12,23
2013-12-20,0.04,0.000001096,1,2014,1,2013,4,12,20
2013-12-19,0.04,0.000001096,1,2014,1,2013,4,12,19
2013-12-18,0.04,0.000001096,1,2014,1,2013,4,12,18
2013-12-17,0.04,0.000001096,1,2014,1,2013,4,12,17
2013-12-16,0.04,0.000001096,1,2014,1,2013,4,12,16
2013-12-13,0.04,0.000001096,1,2014,1,2013,4,12,13
2013-12-12,0.04,0.000001096,1,2014,1,2013,4,12,12
2013-12-11,0.04,0.000001096,1,2014,1,2013,4,12,11
2013-12-10,0.04,0.000001096,1,2014,1,2013,4,12,10
2013-12-09,0.05,0.00000137,1,2014,1,2013,4,12,09
2013-12-06,0.05,0.00000137,1,2014,1,2013,4,12,06
2013-12-05,0.05,0.00000137,1,2014,1,2013,4,12,05
2013-12-04,0.05,0.00000137,1,2014,1,2013,4,12,04
2013-12-03,0.05,0.00000137,1,2014,1,2013,4,12,03
2013-12-02,0.05,0.00000137,1,2014,1,2013,4,12,02
2013-11-29,0.05,0.00000137,1,2014,1,2013,4,11,29
2013-11-27,0.05,0.00000137,1,2014,1,2013,4,11,27
2013-11-26,0.05,0.00000137,1,2014,1,2013,4,11,26
2013-11-25,0.05,0.00000137,1,2014,1,2013,4,11,25
2013-11-22,0.05,0.00000137,1,2014,1,2013,4,11,22
2013-11-21,0.05,0.00000137,1,2014,1,2013,4,11,21
2013-11-20,0.05,0.00000137,1,2014,1,2013,4,11,20
2013-11-19,0.05,0.00000137,1,2014,1,2013,4,11,19
2013-11-18,0.05,0.00000137,1,2014,1,2013,4,11,18
2013-11-15,0.05,0.00000137,1,2014,1,2013,4,11,15
2013-11-14,0.05,0.00000137,1,2014,1,2013,4,11,14
2013-11-13,0.05,0.00000137,1,2014,1,2013,4,11,13
2013-11-12,0.03,0.000000822,1,2014,1,2013,4,11,12
2013-11-08,0.03,0.000000822,1,2014,1,2013,4,11,08
2013-11-07,0.03,0.000000822,1,2014,1,2013,4,11,07
2013-11-06,0.03,0.000000822,1,2014,1,2013,4,11,06
2013-11-05,0.03,0.000000822,1,2014,1,2013,4,11,05
2013-11-04,0.02,0.000000548,1,2014,1,2013,4,11,04
2013-11-01,0.02,0.000000548,1,2014,1,2013,4,11,01
2013-10-31,0.02,0.000000548,1,2014,1,2013,4,10,31
2013-10-30,0.02,0.000000548,1,2014,1,2013,4,10,30
2013-10-29,0.02,0.000000548,1,2014,1,2013,4,10,29
2013-10-28,0.02,0.000000548,1,2014,1,2013,4,10,28
2013-10-25,0.02,0.000000548,1,2014,1,2013,4,10,25
2013-10-24,0.02,0.000000548,1,2014,1,2013,4,10,24
2013-10-23,0.02,0.000000548,1,2014,1,2013,4,10,23
2013-10-22,0.02,0.000000548,1,2014,1,2013,4,10,22
2013-10-21,0.09,0.000002465,1,2014,1,2013,4,10,21
2013-10-18,0.09,0.000002465,1,2014,1,2013,4,10,18
2013-10-17,0.09,0.000002465,1,2014,1,2013,4,10,17
2013-10-16,0.09,0.000002465,1,2014,1,2013,4,10,16
2013-10-15,0.02,0.000000548,1,2014,1,2013,4,10,15
2013-10-11,0.02,0.000000548,1,2014,1,2013,4,10,11
2013-10-10,0.02,0.000000548,1,2014,1,2013,4,10,10
2013-10-09,0.02,0.000000548,1,2014,1,2013,4,10,09
2013-10-08,0.02,0.000000548,1,2014,1,2013,4,10,08
2013-10-07,0.00,0,1,2014,1,2013,4,10,07
2013-10-04,0.00,0,1,2014,1,2013,4,10,04
2013-10-03,0.00,0,1,2014,1,2013,4,10,03
2013-10-02,0.00,0,1,2014,1,2013,4,10,02
2013-10-01,0.00,0,1,2014,1,2013,4,10,01
2013-09-30,0.01,0.000000274,1,2013,4,2013,3,09,30
2013-09-27,0.01,0.000000274,1,2013,4,2013,3,09,27
2013-09-26,0.01,0.000000274,1,2013,4,2013,3,09,26
2013-09-25,0.01,0.000000274,1,2013,4,2013,3,09,25
2013-09-24,0.01,0.000000274,1,2013,4,2013,3,09,24
2013-09-23,0.00,0,1,2013,4,2013,3,09,23
2013-09-20,0.00,0,1,2013,4,2013,3,09,20
2013-09-19,0.00,0,1,2013,4,2013,3,09,19
2013-09-18,0.00,0,1,2013,4,2013,3,09,18
2013-09-17,0.00,0,1,2013,4,2013,3,09,17
2013-09-16,0.01,0.000000274,1,2013,4,2013,3,09,16
2013-09-13,0.01,0.000000274,1,2013,4,2013,3,09,13
2013-09-12,0.01,0.000000274,1,2013,4,2013,3,09,12
2013-09-11,0.01,0.000000274,1,2013,4,2013,3,09,11
2013-09-10,0.01,0.000000274,1,2013,4,2013,3,09,10
2013-09-09,0.01,0.000000274,1,2013,4,2013,3,09,09
2013-09-06,0.01,0.000000274,1,2013,4,2013,3,09,06
2013-09-05,0.01,0.000000274,1,2013,4,2013,3,09,05
2013-09-04,0.01,0.000000274,1,2013,4,2013,3,09,04
2013-09-03,0.02,0.000000548,1,2013,4,2013,3,09,03
2013-08-30,0.02,0.000000548,1,2013,4,2013,3,08,30
2013-08-29,0.02,0.000000548,1,2013,4,2013,3,08,29
2013-08-28,0.02,0.000000548,1,2013,4,2013,3,08,28
2013-08-27,0.02,0.000000548,1,2013,4,2013,3,08,27
2013-08-26,0.03,0.000000822,1,2013,4,2013,3,08,26
2013-08-23,0.03,0.000000822,1,2013,4,2013,3,08,23
2013-08-22,0.03,0.000000822,1,2013,4,2013,3,08,22
2013-08-21,0.03,0.000000822,1,2013,4,2013,3,08,21
2013-08-20,0.03,0.000000822,1,2013,4,2013,3,08,20
2013-08-19,0.03,0.000000822,1,2013,4,2013,3,08,19
2013-08-16,0.03,0.000000822,1,2013,4,2013,3,08,16
2013-08-15,0.03,0.000000822,1,2013,4,2013,3,08,15
2013-08-14,0.03,0.000000822,1,2013,4,2013,3,08,14
2013-08-13,0.03,0.000000822,1,2013,4,2013,3,08,13
2013-08-12,0.02,0.000000548,1,2013,4,2013,3,08,12
2013-08-09,0.02,0.000000548,1,2013,4,2013,3,08,09
2013-08-08,0.02,0.000000548,1,2013,4,2013,3,08,08
2013-08-07,0.02,0.000000548,1,2013,4,2013,3,08,07
2013-08-06,0.02,0.000000548,1,2013,4,2013,3,08,06
2013-08-05,0.01,0.000000274,1,2013,4,2013,3,08,05
2013-08-02,0.01,0.000000274,1,2013,4,2013,3,08,02
2013-08-01,0.01,0.000000274,1,2013,4,2013,3,08,01
2013-07-31,0.01,0.000000274,1,2013,4,2013,3,07,31
2013-07-30,0.01,0.000000274,1,2013,4,2013,3,07,30
2013-07-29,0.02,0.000000548,1,2013,4,2013,3,07,29
2013-07-26,0.02,0.000000548,1,2013,4,2013,3,07,26
2013-07-25,0.02,0.000000548,1,2013,4,2013,3,07,25
2013-07-24,0.02,0.000000548,1,2013,4,2013,3,07,24
2013-07-23,0.02,0.000000548,1,2013,4,2013,3,07,23
2013-07-22,0.02,0.000000548,1,2013,4,2013,3,07,22
2013-07-19,0.02,0.000000548,1,2013,4,2013,3,07,19
2013-07-18,0.02,0.000000548,1,2013,4,2013,3,07,18
2013-07-17,0.02,0.000000548,1,2013,4,2013,3,07,17
2013-07-16,0.02,0.000000548,1,2013,4,2013,3,07,16
2013-07-15,0.02,0.000000548,1,2013,4,2013,3,07,15
2013-07-12,0.02,0.000000548,1,2013,4,2013,3,07,12
2013-07-11,0.02,0.000000548,1,2013,4,2013,3,07,11
2013-07-10,0.02,0.000000548,1,2013,4,2013,3,07,10
2013-07-09,0.02,0.000000548,1,2013,4,2013,3,07,09
2013-07-08,0.03,0.000000822,1,2013,4,2013,3,07,08
2013-07-05,0.03,0.000000822,1,2013,4,2013,3,07,05
2013-07-03,0.03,0.000000822,1,2013,4,2013,3,07,03
2013-07-02,0.03,0.000000822,1,2013,4,2013,3,07,02
2013-07-01,0.04,0.000001096,1,2013,4,2013,3,07,01
2013-06-28,0.04,0.000001096,1,2013,3,2013,2,06,28
2013-06-27,0.04,0.000001096,1,2013,3,2013,2,06,27
2013-06-26,0.04,0.000001096,1,2013,3,2013,2,06,26
2013-06-25,0.04,0.000001096,1,2013,3,2013,2,06,25
2013-06-24,0.02,0.000000548,1,2013,3,2013,2,06,24
2013-06-21,0.02,0.000000548,1,2013,3,2013,2,06,21
2013-06-20,0.02,0.000000548,1,2013,3,2013,2,06,20
2013-06-19,0.02,0.000000548,1,2013,3,2013,2,06,19
2013-06-18,0.02,0.000000548,1,2013,3,2013,2,06,18
2013-06-17,0.02,0.000000548,1,2013,3,2013,2,06,17
2013-06-14,0.02,0.000000548,1,2013,3,2013,2,06,14
2013-06-13,0.02,0.000000548,1,2013,3,2013,2,06,13
2013-06-12,0.02,0.000000548,1,2013,3,2013,2,06,12
2013-06-11,0.02,0.000000548,1,2013,3,2013,2,06,11
2013-06-10,0.02,0.000000548,1,2013,3,2013,2,06,10
2013-06-07,0.02,0.000000548,1,2013,3,2013,2,06,07
2013-06-06,0.02,0.000000548,1,2013,3,2013,2,06,06
2013-06-05,0.02,0.000000548,1,2013,3,2013,2,06,05
2013-06-04,0.02,0.000000548,1,2013,3,2013,2,06,04
2013-06-03,0.02,0.000000548,1,2013,3,2013,2,06,03
2013-05-31,0.02,0.000000548,1,2013,3,2013,2,05,31
2013-05-30,0.02,0.000000548,1,2013,3,2013,2,05,30
2013-05-29,0.02,0.000000548,1,2013,3,2013,2,05,29
2013-05-28,0.02,0.000000548,1,2013,3,2013,2,05,28
2013-05-24,0.02,0.000000548,1,2013,3,2013,2,05,24
2013-05-23,0.02,0.000000548,1,2013,3,2013,2,05,23
2013-05-22,0.02,0.000000548,1,2013,3,2013,2,05,22
2013-05-21,0.02,0.000000548,1,2013,3,2013,2,05,21
2013-05-20,0.02,0.000000548,1,2013,3,2013,2,05,20
2013-05-17,0.02,0.000000548,1,2013,3,2013,2,05,17
2013-05-16,0.02,0.000000548,1,2013,3,2013,2,05,16
2013-05-15,0.02,0.000000548,1,2013,3,2013,2,05,15
2013-05-14,0.02,0.000000548,1,2013,3,2013,2,05,14
2013-05-13,0.02,0.000000548,1,2013,3,2013,2,05,13
2013-05-10,0.02,0.000000548,1,2013,3,2013,2,05,10
2013-05-09,0.02,0.000000548,1,2013,3,2013,2,05,09
2013-05-08,0.02,0.000000548,1,2013,3,2013,2,05,08
2013-05-07,0.02,0.000000548,1,2013,3,2013,2,05,07
2013-05-06,0.03,0.000000822,1,2013,3,2013,2,05,06
2013-05-03,0.03,0.000000822,1,2013,3,2013,2,05,03
2013-05-02,0.03,0.000000822,1,2013,3,2013,2,05,02
2013-05-01,0.03,0.000000822,1,2013,3,2013,2,05,01
2013-04-30,0.03,0.000000822,1,2013,3,2013,2,04,30
2013-04-29,0.03,0.000000822,1,2013,3,2013,2,04,29
2013-04-26,0.03,0.000000822,1,2013,3,2013,2,04,26
2013-04-25,0.03,0.000000822,1,2013,3,2013,2,04,25
2013-04-24,0.03,0.000000822,1,2013,3,2013,2,04,24
2013-04-23,0.03,0.000000822,1,2013,3,2013,2,04,23
2013-04-22,0.03,0.000000822,1,2013,3,2013,2,04,22
2013-04-19,0.03,0.000000822,1,2013,3,2013,2,04,19
2013-04-18,0.03,0.000000822,1,2013,3,2013,2,04,18
2013-04-17,0.03,0.000000822,1,2013,3,2013,2,04,17
2013-04-16,0.03,0.000000822,1,2013,3,2013,2,04,16
2013-04-15,0.04,0.000001096,1,2013,3,2013,2,04,15
2013-04-12,0.04,0.000001096,1,2013,3,2013,2,04,12
2013-04-11,0.04,0.000001096,1,2013,3,2013,2,04,11
2013-04-10,0.04,0.000001096,1,2013,3,2013,2,04,10
2013-04-09,0.04,0.000001096,1,2013,3,2013,2,04,09
2013-04-08,0.05,0.00000137,1,2013,3,2013,2,04,08
2013-04-05,0.05,0.00000137,1,2013,3,2013,2,04,05
2013-04-04,0.05,0.00000137,1,2013,3,2013,2,04,04
2013-04-03,0.05,0.00000137,1,2013,3,2013,2,04,03
2013-04-02,0.05,0.00000137,1,2013,3,2013,2,04,02
2013-04-01,0.05,0.00000137,1,2013,3,2013,2,04,01
2013-03-29,0.05,0.00000137,1,2013,2,2013,1,03,29
2013-03-28,0.05,0.00000137,1,2013,2,2013,1,03,28
2013-03-27,0.05,0.00000137,1,2013,2,2013,1,03,27
2013-03-26,0.05,0.00000137,1,2013,2,2013,1,03,26
2013-03-25,0.06,0.000001643,1,2013,2,2013,1,03,25
2013-03-22,0.06,0.000001643,1,2013,2,2013,1,03,22
2013-03-21,0.06,0.000001643,1,2013,2,2013,1,03,21
2013-03-20,0.06,0.000001643,1,2013,2,2013,1,03,20
2013-03-19,0.06,0.000001643,1,2013,2,2013,1,03,19
2013-03-18,0.06,0.000001643,1,2013,2,2013,1,03,18
2013-03-15,0.06,0.000001643,1,2013,2,2013,1,03,15
2013-03-14,0.06,0.000001643,1,2013,2,2013,1,03,14
2013-03-13,0.06,0.000001643,1,2013,2,2013,1,03,13
2013-03-12,0.06,0.000001643,1,2013,2,2013,1,03,12
2013-03-11,0.07,0.000001917,1,2013,2,2013,1,03,11
2013-03-08,0.07,0.000001917,1,2013,2,2013,1,03,08
2013-03-07,0.07,0.000001917,1,2013,2,2013,1,03,07
2013-03-06,0.07,0.000001917,1,2013,2,2013,1,03,06
2013-03-05,0.07,0.000001917,1,2013,2,2013,1,03,05
2013-03-04,0.09,0.000002465,1,2013,2,2013,1,03,04
2013-03-01,0.09,0.000002465,1,2013,2,2013,1,03,01
2013-02-28,0.09,0.000002465,1,2013,2,2013,1,02,28
2013-02-27,0.09,0.000002465,1,2013,2,2013,1,02,27
2013-02-26,0.09,0.000002465,1,2013,2,2013,1,02,26
2013-02-25,0.08,0.000002191,1,2013,2,2013,1,02,25
2013-02-22,0.08,0.000002191,1,2013,2,2013,1,02,22
2013-02-21,0.08,0.000002191,1,2013,2,2013,1,02,21
2013-02-20,0.06,0.000001643,1,2013,2,2013,1,02,20
2013-02-19,0.06,0.000001643,1,2013,2,2013,1,02,19
2013-02-15,0.06,0.000001643,1,2013,2,2013,1,02,15
2013-02-14,0.06,0.000001643,1,2013,2,2013,1,02,14
2013-02-13,0.06,0.000001643,1,2013,2,2013,1,02,13
2013-02-12,0.06,0.000001643,1,2013,2,2013,1,02,12
2013-02-11,0.04,0.000001096,1,2013,2,2013,1,02,11
2013-02-08,0.04,0.000001096,1,2013,2,2013,1,02,08
2013-02-07,0.04,0.000001096,1,2013,2,2013,1,02,07
2013-02-06,0.04,0.000001096,1,2013,2,2013,1,02,06
2013-02-05,0.04,0.000001096,1,2013,2,2013,1,02,05
2013-02-04,0.05,0.00000137,1,2013,2,2013,1,02,04
2013-02-01,0.05,0.00000137,1,2013,2,2013,1,02,01
2013-01-31,0.05,0.00000137,1,2013,2,2013,1,01,31
2013-01-30,0.05,0.00000137,1,2013,2,2013,1,01,30
2013-01-29,0.05,0.00000137,1,2013,2,2013,1,01,29
2013-01-28,0.05,0.00000137,1,2013,2,2013,1,01,28
2013-01-25,0.05,0.00000137,1,2013,2,2013,1,01,25
2013-01-24,0.05,0.00000137,1,2013,2,2013,1,01,24
2013-01-23,0.05,0.00000137,1,2013,2,2013,1,01,23
2013-01-22,0.05,0.00000137,1,2013,2,2013,1,01,22
2013-01-18,0.05,0.00000137,1,2013,2,2013,1,01,18
2013-01-17,0.05,0.00000137,1,2013,2,2013,1,01,17
2013-01-16,0.05,0.00000137,1,2013,2,2013,1,01,16
2013-01-15,0.05,0.00000137,1,2013,2,2013,1,01,15
2013-01-14,0.04,0.000001096,1,2013,2,2013,1,01,14
2013-01-11,0.04,0.000001096,1,2013,2,2013,1,01,11
2013-01-10,0.04,0.000001096,1,2013,2,2013,1,01,10
2013-01-09,0.04,0.000001096,1,2013,2,2013,1,01,09
2013-01-08,0.04,0.000001096,1,2013,2,2013,1,01,08
2013-01-07,0.05,0.00000137,1,2013,2,2013,1,01,07
2013-01-04,0.05,0.00000137,1,2013,2,2013,1,01,04
2013-01-03,0.05,0.00000137,1,2013,2,2013,1,01,03
2013-01-02,0.06,0.000001643,1,2013,2,2013,1,01,02
2012-12-31,0.06,0.000001643,1,2013,1,2012,4,12,31
2012-12-28,0.06,0.000001643,1,2013,1,2012,4,12,28
2012-12-27,0.06,0.000001643,1,2013,1,2012,4,12,27
2012-12-26,0.02,0.000000548,1,2013,1,2012,4,12,26
2012-12-24,0.02,0.000000548,1,2013,1,2012,4,12,24
2012-12-21,0.02,0.000000548,1,2013,1,2012,4,12,21
2012-12-20,0.02,0.000000548,1,2013,1,2012,4,12,20
2012-12-19,0.02,0.000000548,1,2013,1,2012,4,12,19
2012-12-18,0.02,0.000000548,1,2013,1,2012,4,12,18
2012-12-17,0.06,0.000001643,1,2013,1,2012,4,12,17
2012-12-14,0.06,0.000001643,1,2013,1,2012,4,12,14
2012-12-13,0.06,0.000001643,1,2013,1,2012,4,12,13
2012-12-12,0.06,0.000001643,1,2013,1,2012,4,12,12
2012-12-11,0.06,0.000001643,1,2013,1,2012,4,12,11
2012-12-10,0.06,0.000001643,1,2013,1,2012,4,12,10
2012-12-07,0.06,0.000001643,1,2013,1,2012,4,12,07
2012-12-06,0.06,0.000001643,1,2013,1,2012,4,12,06
2012-12-05,0.06,0.000001643,1,2013,1,2012,4,12,05
2012-12-04,0.06,0.000001643,1,2013,1,2012,4,12,04
2012-12-03,0.07,0.000001917,1,2013,1,2012,4,12,03
2012-11-30,0.07,0.000001917,1,2013,1,2012,4,11,30
2012-11-29,0.07,0.000001917,1,2013,1,2012,4,11,29
2012-11-28,0.07,0.000001917,1,2013,1,2012,4,11,28
2012-11-27,0.07,0.000001917,1,2013,1,2012,4,11,27
2012-11-26,0.06,0.000001643,1,2013,1,2012,4,11,26
2012-11-23,0.06,0.000001643,1,2013,1,2012,4,11,23
2012-11-21,0.06,0.000001643,1,2013,1,2012,4,11,21
2012-11-20,0.06,0.000001643,1,2013,1,2012,4,11,20
2012-11-19,0.07,0.000001917,1,2013,1,2012,4,11,19
2012-11-16,0.07,0.000001917,1,2013,1,2012,4,11,16
2012-11-15,0.07,0.000001917,1,2013,1,2012,4,11,15
2012-11-14,0.07,0.000001917,1,2013,1,2012,4,11,14
2012-11-13,0.07,0.000001917,1,2013,1,2012,4,11,13
2012-11-09,0.07,0.000001917,1,2013,1,2012,4,11,09
2012-11-08,0.07,0.000001917,1,2013,1,2012,4,11,08
2012-11-07,0.07,0.000001917,1,2013,1,2012,4,11,07
2012-11-06,0.07,0.000001917,1,2013,1,2012,4,11,06
2012-11-05,0.09,0.000002465,1,2013,1,2012,4,11,05
2012-11-02,0.09,0.000002465,1,2013,1,2012,4,11,02
2012-11-01,0.09,0.000002465,1,2013,1,2012,4,11,01
2012-10-31,0.09,0.000002465,1,2013,1,2012,4,10,31
2012-10-30,0.07,0.000001917,1,2013,1,2012,4,10,30
2012-10-29,0.07,0.000001917,1,2013,1,2012,4,10,29
2012-10-26,0.07,0.000001917,1,2013,1,2012,4,10,26
2012-10-25,0.07,0.000001917,1,2013,1,2012,4,10,25
2012-10-24,0.07,0.000001917,1,2013,1,2012,4,10,24
2012-10-23,0.07,0.000001917,1,2013,1,2012,4,10,23
2012-10-22,0.07,0.000001917,1,2013,1,2012,4,10,22
2012-10-19,0.07,0.000001917,1,2013,1,2012,4,10,19
2012-10-18,0.07,0.000001917,1,2013,1,2012,4,10,18
2012-10-17,0.07,0.000001917,1,2013,1,2012,4,10,17
2012-10-16,0.07,0.000001917,1,2013,1,2012,4,10,16
2012-10-15,0.07,0.000001917,1,2013,1,2012,4,10,15
2012-10-12,0.07,0.000001917,1,2013,1,2012,4,10,12
2012-10-11,0.07,0.000001917,1,2013,1,2012,4,10,11
2012-10-10,0.07,0.000001917,1,2013,1,2012,4,10,10
2012-10-09,0.06,0.000001643,1,2013,1,2012,4,10,09
2012-10-05,0.06,0.000001643,1,2013,1,2012,4,10,05
2012-10-04,0.06,0.000001643,1,2013,1,2012,4,10,04
2012-10-03,0.06,0.000001643,1,2013,1,2012,4,10,03
2012-10-02,0.06,0.000001643,1,2013,1,2012,4,10,02
2012-10-01,0.07,0.000001917,1,2013,1,2012,4,10,01
2012-09-28,0.07,0.000001917,1,2012,4,2012,3,09,28
2012-09-27,0.07,0.000001917,1,2012,4,2012,3,09,27
2012-09-26,0.07,0.000001917,1,2012,4,2012,3,09,26
2012-09-25,0.07,0.000001917,1,2012,4,2012,3,09,25
2012-09-24,0.07,0.000001917,1,2012,4,2012,3,09,24
2012-09-21,0.07,0.000001917,1,2012,4,2012,3,09,21
2012-09-20,0.07,0.000001917,1,2012,4,2012,3,09,20
2012-09-19,0.07,0.000001917,1,2012,4,2012,3,09,19
2012-09-18,0.07,0.000001917,1,2012,4,2012,3,09,18
2012-09-17,0.07,0.000001917,1,2012,4,2012,3,09,17
2012-09-14,0.07,0.000001917,1,2012,4,2012,3,09,14
2012-09-13,0.07,0.000001917,1,2012,4,2012,3,09,13
2012-09-12,0.07,0.000001917,1,2012,4,2012,3,09,12
2012-09-11,0.07,0.000001917,1,2012,4,2012,3,09,11
2012-09-10,0.07,0.000001917,1,2012,4,2012,3,09,10
2012-09-07,0.07,0.000001917,1,2012,4,2012,3,09,07
2012-09-06,0.07,0.000001917,1,2012,4,2012,3,09,06
2012-09-05,0.07,0.000001917,1,2012,4,2012,3,09,05
2012-09-04,0.07,0.000001917,1,2012,4,2012,3,09,04
2012-08-31,0.07,0.000001917,1,2012,4,2012,3,08,31
2012-08-30,0.07,0.000001917,1,2012,4,2012,3,08,30
2012-08-29,0.07,0.000001917,1,2012,4,2012,3,08,29
2012-08-28,0.07,0.000001917,1,2012,4,2012,3,08,28
2012-08-27,0.07,0.000001917,1,2012,4,2012,3,08,27
2012-08-24,0.07,0.000001917,1,2012,4,2012,3,08,24
2012-08-23,0.07,0.000001917,1,2012,4,2012,3,08,23
2012-08-22,0.07,0.000001917,1,2012,4,2012,3,08,22
