Date,Close,Change,loan_rate,deposit_rate,rf,trix,buy_signal,sell_signal,VaR,kelly,kelly_ratio,portfolio,equity,cash,Return_Change,Return_Change_3days,Is_Drop,Is_Drop_3days
2019-05-13,2811.8701171875,-0.0241305571988442,0.000214186002259,7.371925900456766e-05,3.504663679332332e-05,-0.2780887296613237,False,False,-0.0086043551288214,2.850006301321508,2.850006301321508,2.7854419547488245,8.824906204881337,-6.039464250132513,-0.21950885887530536,-0.21588054711904814,True,True
2021-09-30,4307.5400390625,-0.0119097141251951,0.0001279403670828,7.99920330640802e-07,-1.1616785114187955e-05,-0.2128094537421675,False,False,-0.0139735156922267,3.243150864786071,3.0,2.22540495990042,6.63731525483874,-4.41191029493832,-0.08056570931041351,-0.21058704239883275,False,True
2011-08-04,1200.0699462890625,-0.0478204462016106,0.0001279403670828,3.198725798236879e-06,3.2270004976409083e-05,-0.7084671413077914,False,False,-0.0128198166083587,1.4845370524763315,1.4845370524763315,0.7990010079229428,2.8846331383945816,-2.0856321304716388,-0.14513910433192878,-0.20961152239432312,True,True
2019-08-06,2881.77001953125,0.0130170171699326,0.0002046940932751,6.152630081834864e-05,2.1542121133588665e-05,-0.4317370325180693,False,False,-0.0108988156202839,2.0065107355258283,2.0065107355258283,2.758526780818915,8.056355951977642,-5.297829171158726,0.10243796143300177,-0.20395018991415315,False,True
2022-05-03,4175.47998046875,0.0048371263814863,0.0001376151749687,2.7902844222715828e-05,2.233776265980758e-05,-0.5470723066392913,False,False,-0.0121719062536467,5.647773036014568,3.0,2.088850041964526,7.465420017141028,-5.376569975176502,0.03519755081560616,-0.20250180406309815,False,True
2022-06-13,3749.6298828125,-0.0387684306652372,0.0001568951593713,3.782135029228861e-05,4.138602459446972e-05,-0.477734987497467,False,False,-0.0129858981367484,1.3126564593587728,1.3126564593587728,1.8415171048788728,4.997742952693559,-3.156225847814686,-0.20206429047315533,-0.20190971722685536,True,True
2018-10-22,2755.8798828125,-0.0042995275485813,0.0002046940932751,6.979008962981759e-05,4.929621377369742e-05,-0.2894868946572508,False,False,-0.0065622086921236,7.2904683132057375,3.0,3.0429645296858148,10.13014626389712,-7.087181734211306,-0.04519332415780131,-0.20038263877655726,False,True
2018-11-23,2632.56005859375,-0.0065548423901612,0.0002046940932751,7.214805248989542e-05,4.969131456666887e-05,-0.3941648537029303,False,False,-0.0071138879135516,3.6882711787590527,3.0,2.7872905086288817,8.848145094182968,-6.060854585554086,-0.059621241203103637,-0.1992318945432725,False,True
2018-06-27,2699.6298828125,-0.0086043551288214,0.0001951797017576,5.837371289052484e-05,3.306352425447301e-05,-0.2160724892315383,False,False,-0.0058413894593534,10.878103352423324,3.0,3.0327067839053523,9.464681960275596,-6.431975176370242,-0.08339942937094591,-0.19746669247017978,False,True
2020-03-05,3023.93994140625,-0.0339220770468885,0.0001665005584428,3.5443141822133484e-05,-2.000498165677378e-06,-0.7130277508972822,False,False,-0.0094963973437341,2.2173112005671203,2.2173112005671203,2.518662216233124,8.752003577032655,-6.233341360799531,-0.30834844093822955,-0.1950909529353413,True,True
2019-10-03,2910.6298828125,0.0079719125970152,0.0001951797017576,5.679649045875479e-05,1.756154740739646e-05,-0.2725859816704801,False,False,-0.0094963973437341,2.4508605947272204,2.4508605947272204,2.680536675597085,8.417547302480026,-5.737010626882941,0.06545370584929966,-0.19454849289062093,False,True
2018-03-26,2658.550048828125,0.0271572557615125,0.0001856427207342,5.482409101009722e-05,3.6632422089954986e-05,-0.4441585254412046,False,False,-0.0052402768527348,11.266705764021376,3.0,3.024489273496318,9.505241030435885,-6.480751756939565,0.2501084544413388,-0.19445961931308897,False,True
2022-05-19,3900.7900390625,-0.0058337818009925,0.0001568951593713,3.187318653585791e-05,2.949145218189564e-05,-0.3900218500591223,False,False,-0.0129615451234751,2.744162065030259,2.744162065030259,1.5876990808196618,6.974296650085324,-5.386597569265662,-0.041770272498521166,-0.19423522134412252,False,True
2022-03-14,4173.10986328125,-0.0074210024659636,0.0001279403670828,1.1184411752962475e-05,-7.607200223525012e-06,-0.3268979455037925,False,False,-0.0115710979308057,6.413202249347308,3.0,2.2479813213958204,7.617464164593168,-5.369482843197348,-0.057638745970747696,-0.19330430889777572,False,True
2020-10-28,3271.030029296875,-0.0352878787606047,0.0001279403670828,2.799024374278148e-06,-1.5228837411895846e-05,-0.3135848751602867,False,False,-0.0157307116591823,1.6835223703176174,1.6835223703176174,1.3426600879331567,3.2126183459580435,-1.8699582580248868,-0.1177524936539569,-0.1916066715435636,True,True
2021-09-20,4357.72998046875,-0.0169773110084148,0.0001279403670828,7.99920330640802e-07,-1.763867839144062e-05,-0.2020873727700454,False,False,-0.0147605393194591,2.5198141529661133,2.5198141529661133,2.307253715311849,6.714650917586906,-4.407397202275057,-0.11652931117011711,-0.19117107912275433,True,True
2011-08-10,1120.760009765625,-0.0441524039791925,0.0001279403670828,7.99920330640802e-07,2.114424125321257e-05,-1.372988970795571,False,False,-0.013532073204129,-0.0511725895291809,0.0,0.6072945097318478,2.693994191217437,-2.0866996814855896,-0.12470761376411144,-0.18978123511469125,True,True
2018-10-25,2705.570068359375,0.0186250400528118,0.0002046940932751,7.096924410232575e-05,4.969131456666887e-05,-0.4355547165535628,False,False,-0.0066966373620162,6.164860965501341,3.0,2.8536811950582264,9.945215932898964,-7.091534737840738,0.18039190984990539,-0.1892833346275884,False,True
2022-04-12,4397.4501953125,-0.0034174477177417,0.0001376151749687,2.392857299393647e-05,1.198210770403385e-05,-0.2561269151536057,False,False,-0.0118151874178892,7.672016653759967,3.0,2.496062691169412,7.862284783073298,-5.366222091903886,-0.027699457268441474,-0.18594094919998927,False,True
2021-09-21,4354.18994140625,-0.0008123585165593,0.0001279403670828,7.99920330640802e-07,-1.7236937794651297e-05,-0.2746323569738655,False,False,-0.0147605393194591,2.5422826086994057,2.5422826086994057,2.3012351274372858,6.709196213728282,-4.407961086290996,-0.00601858787456333,-0.18591672284298433,False,True
2022-05-18,3923.679931640625,-0.0403952607874525,0.0001568951593713,3.187318653585791e-05,2.591620020964136e-05,-0.3513551581218842,False,False,-0.0129615451234751,2.9105433567603063,2.9105433567603063,1.629469353318183,7.015221924075922,-5.385752570757739,-0.2961557450312,-0.18170149404666902,True,True
2015-08-20,2035.72998046875,-0.0211001700734777,0.0001279403670828,2.799024374278148e-06,3.346022510730684e-05,-0.1083346117277668,False,False,-0.0088934717229465,4.546028359224446,3.0,2.3504315383973644,7.370984256713201,-5.0205527183158365,-0.15952369616648232,-0.17949582385804064,True,True
